round,namespace,pod_name,container_name,joules,exp,K,Z,sigma_ed,sigma_iid,timestamp,anomaly_score
23,client18,client18-69db77c748-jxcqz,linkerd-proxy,988.0290000000024,exp1,5,230,1000.0,10,10-05-26-193034,0.059289756051095155
23,client18,client18-69db77c748-jxcqz,sidecar,986.3610000000008,exp1,5,230,1000.0,10,10-05-26-193034,0.059335051776169295
10,client18,client18-69db77c748-rpjf9,client18,931.6530000000002,exp1,5,230,1000.0,10,08-05-26-210948,0.045866682275710086
10,client18,client18-69db77c748-rpjf9,linkerd-proxy,931.464,exp1,5,230,1000.0,10,08-05-26-210948,0.04588024469281471
10,client18,client18-69db77c748-rpjf9,sidecar,929.706000000002,exp1,5,230,1000.0,10,08-05-26-210948,0.045910416824390704
13,client18,client18-69db77c748-rv7kk,client18,878.5139999999992,exp1,5,230,1000.0,10,09-05-26-225009,0.03446429142143598
13,client18,client18-69db77c748-rv7kk,linkerd-proxy,878.3040000000001,exp1,5,230,1000.0,10,09-05-26-225009,0.034465360163522224
13,client18,client18-69db77c748-rv7kk,sidecar,876.7950000000001,exp1,5,230,1000.0,10,09-05-26-225009,0.034511814356556925
4,client19,client19-56fccdb4d9-8c7lt,client19,953.2410000000004,exp1,5,230,1000.0,10,08-05-26-210948,0.05261971573634058
4,client19,client19-56fccdb4d9-8c7lt,linkerd-proxy,953.1659999999996,exp1,5,230,1000.0,10,08-05-26-210948,0.05264753462970809
4,client19,client19-56fccdb4d9-8c7lt,sidecar,951.4170000000004,exp1,5,230,1000.0,10,08-05-26-210948,0.05268092319004081
3,client19,client19-56fccdb4d9-96vhk,client19,964.4129999999996,exp1,5,230,1000.0,10,10-05-26-193034,0.05172076340827983
3,client19,client19-56fccdb4d9-96vhk,linkerd-proxy,964.248,exp1,5,230,1000.0,10,10-05-26-193034,0.05173300335441422
24,client19,client19-56fccdb4d9-96vhk,sidecar,881.8140000000021,exp1,5,230,1000.0,10,10-05-26-193034,0.0512948715946458
5,client19,client19-56fccdb4d9-kgq6m,client19,920.4449999999996,exp1,5,230,1000.0,10,09-05-26-225009,0.0439606981679061
5,client19,client19-56fccdb4d9-kgq6m,linkerd-proxy,920.4149999999996,exp1,5,230,1000.0,10,09-05-26-225009,0.04400683057861257
5,client19,client19-56fccdb4d9-kgq6m,sidecar,918.63,exp1,5,230,1000.0,10,09-05-26-225009,0.04402638430363892
18,client2,client2-86cd6d8cf7-6c4xb,client2,979.8629999999994,exp1,5,230,1000.0,10,09-05-26-225009,0.047676389238420186
18,client2,client2-86cd6d8cf7-6c4xb,linkerd-proxy,979.6710000000004,exp1,5,230,1000.0,10,09-05-26-225009,0.04767731466148625
18,client2,client2-86cd6d8cf7-6c4xb,sidecar,978.0390000000008,exp1,5,230,1000.0,10,09-05-26-225009,0.04772318836238698
20,client2,client2-86cd6d8cf7-k56gc,client2,919.5570000000008,exp1,5,230,1000.0,10,08-05-26-210948,0.042875244417452135
20,client2,client2-86cd6d8cf7-k56gc,linkerd-proxy,919.527,exp1,5,230,1000.0,10,08-05-26-210948,0.04291583679390393
20,client2,client2-86cd6d8cf7-k56gc,sidecar,917.8649999999998,exp1,5,230,1000.0,10,08-05-26-210948,0.04294777458500959
23,client2,client2-86cd6d8cf7-zfjkn,client2,1053.3780000000006,exp1,5,230,1000.0,10,10-05-26-193034,0.07144667150210618
23,client2,client2-86cd6d8cf7-zfjkn,linkerd-proxy,1053.255000000001,exp1,5,230,1000.0,10,10-05-26-193034,0.0714585183903606
23,client2,client2-86cd6d8cf7-zfjkn,sidecar,1051.554,exp1,5,230,1000.0,10,10-05-26-193034,0.07154259165207619
14,client20,client20-65f8864f77-ljwt5,client20,898.4669999999987,exp1,5,230,1000.0,10,09-05-26-225009,0.03283932939021336
14,client20,client20-65f8864f77-ljwt5,linkerd-proxy,898.3860000000004,exp1,5,230,1000.0,10,09-05-26-225009,0.03286800428795206
2,client20,client20-65f8864f77-ljwt5,sidecar,636.5430000000001,exp1,5,230,1000.0,10,09-05-26-225009,0.03389575657551408
23,client20,client20-65f8864f77-svj45,client20,920.5950000000012,exp1,5,230,1000.0,10,08-05-26-210948,0.04338383878290489
23,client20,client20-65f8864f77-svj45,linkerd-proxy,920.3489999999985,exp1,5,230,1000.0,10,08-05-26-210948,0.04336967026395061
23,client20,client20-65f8864f77-svj45,sidecar,918.7829999999994,exp1,5,230,1000.0,10,08-05-26-210948,0.04903942383989682
0,client20,client20-65f8864f77-whpbw,client20,948.72,exp1,5,230,1000.0,10,10-05-26-193034,0.045748568884606405
0,client20,client20-65f8864f77-whpbw,linkerd-proxy,948.465,exp1,5,230,1000.0,10,10-05-26-193034,0.04574178477903204
0,client20,client20-65f8864f77-whpbw,sidecar,946.989,exp1,5,230,1000.0,10,10-05-26-193034,0.045827092420340027
21,client3,client3-58c68898cd-22xhq,client3,908.6160000000018,exp1,5,230,1000.0,10,09-05-26-225009,0.03968923359059584
21,client3,client3-58c68898cd-22xhq,linkerd-proxy,908.5859999999992,exp1,5,230,1000.0,10,09-05-26-225009,0.03970368201788968
21,client3,client3-58c68898cd-22xhq,sidecar,906.0210000000006,exp1,5,230,1000.0,10,09-05-26-225009,0.03973113025068842
4,client3,client3-58c68898cd-d6vxr,client3,924.9719999999998,exp1,5,230,1000.0,10,08-05-26-210948,0.04062072077417864
4,client3,client3-58c68898cd-d6vxr,linkerd-proxy,924.819,exp1,5,230,1000.0,10,08-05-26-210948,0.040599086063678624
4,client3,client3-58c68898cd-d6vxr,sidecar,922.4190000000004,exp1,5,230,1000.0,10,08-05-26-210948,0.04066774464100978
15,client3,client3-58c68898cd-pz8ps,client3,905.8139999999984,exp1,5,230,1000.0,10,10-05-26-193034,0.03977978079655611
15,client3,client3-58c68898cd-pz8ps,linkerd-proxy,905.553,exp1,5,230,1000.0,10,10-05-26-193034,0.039729367472611715
15,client3,client3-58c68898cd-pz8ps,sidecar,903.2249999999984,exp1,5,230,1000.0,10,10-05-26-193034,0.03982823801460639
17,client4,client4-744474fb99-5qgzz,client4,846.4590000000007,exp1,5,230,1000.0,10,08-05-26-210948,0.030300724250195615
17,client4,client4-744474fb99-5qgzz,linkerd-proxy,846.3990000000013,exp1,5,230,1000.0,10,08-05-26-210948,0.030310319699123095
17,client4,client4-744474fb99-5qgzz,sidecar,844.0260000000017,exp1,5,230,1000.0,10,08-05-26-210948,0.03034258540543916
10,client4,client4-744474fb99-bxnhl,client4,871.7249999999995,exp1,5,230,1000.0,10,10-05-26-193034,0.030820914324581866
10,client4,client4-744474fb99-bxnhl,linkerd-proxy,871.6020000000017,exp1,5,230,1000.0,10,10-05-26-193034,0.030825432894354632
10,client4,client4-744474fb99-bxnhl,sidecar,869.322000000001,exp1,5,230,1000.0,10,10-05-26-193034,0.03087552034471286
1,client4,client4-744474fb99-qjfgr,client4,960.6299999999997,exp1,5,230,1000.0,10,09-05-26-225009,0.04450044607456494
1,client4,client4-744474fb99-qjfgr,linkerd-proxy,960.4949999999995,exp1,5,230,1000.0,10,09-05-26-225009,0.04448340877595941
1,client4,client4-744474fb99-qjfgr,sidecar,958.1699999999998,exp1,5,230,1000.0,10,09-05-26-225009,0.04457349432807042
20,client5,client5-7d5ff7f8b4-79mqr,client5,807.7530000000006,exp1,5,230,1000.0,10,10-05-26-193034,0.038088520958301064
20,client5,client5-7d5ff7f8b4-79mqr,linkerd-proxy,803.6100000000006,exp1,5,230,1000.0,10,10-05-26-193034,0.03801600998375801
20,client5,client5-7d5ff7f8b4-79mqr,sidecar,782.3099999999995,exp1,5,230,1000.0,10,10-05-26-193034,0.06439791622345944
12,client5,client5-7d5ff7f8b4-7dnpx,client5,783.2010000000009,exp1,5,230,1000.0,10,08-05-26-210948,0.03500757676152136
12,client5,client5-7d5ff7f8b4-7dnpx,linkerd-proxy,781.0409999999993,exp1,5,230,1000.0,10,08-05-26-210948,0.03548610278551026
15,client5,client5-7d5ff7f8b4-7dnpx,sidecar,394.59000000000015,exp1,5,230,1000.0,10,08-05-26-210948,0.06180737717340071
18,client5,client5-7d5ff7f8b4-p6wnh,client5,781.1970000000001,exp1,5,230,1000.0,10,09-05-26-225009,0.033566701522239506
18,client5,client5-7d5ff7f8b4-p6wnh,linkerd-proxy,776.8259999999991,exp1,5,230,1000.0,10,09-05-26-225009,0.033529498018039255
15,client5,client5-7d5ff7f8b4-p6wnh,sidecar,751.1309999999994,exp1,5,230,1000.0,10,09-05-26-225009,0.05713962828128144
18,client5,maurits-dijk-01decb0eclient51-2qm72,hfl-train,813.2849999999999,exp1,5,230,1000.0,10,09-05-26-225009,0.03300088974530879
18,client5,maurits-dijk-01decb0eclient51-2qm72,hfl-train-model,773.6790000000001,exp1,5,230,1000.0,10,09-05-26-225009,0.0334243739135166
18,client5,maurits-dijk-01decb0eclient51-2qm72,sidecar,711.7950000000001,exp1,5,230,1000.0,10,09-05-26-225009,0.046800035450832
20,client5,maurits-dijk-f7ee15a6client51-hl27b,hfl-train,833.0339999999978,exp1,5,230,1000.0,10,10-05-26-193034,0.03612453180523292
20,client5,maurits-dijk-f7ee15a6client51-hl27b,hfl-train-model,801.476999999999,exp1,5,230,1000.0,10,10-05-26-193034,0.03820431481851638
20,client5,maurits-dijk-f7ee15a6client51-hl27b,sidecar,628.4879999999994,exp1,5,230,1000.0,10,10-05-26-193034,0.03835502813015862
22,client5,maurits-dijk-f9bdae8bclient51-wrbcs,hfl-train,814.9590000000007,exp1,5,230,1000.0,10,08-05-26-210948,0.035168134752160574
12,client5,maurits-dijk-f9bdae8bclient51-wrbcs,hfl-train-model,779.0100000000002,exp1,5,230,1000.0,10,08-05-26-210948,0.03563579316864246
12,client5,maurits-dijk-f9bdae8bclient51-wrbcs,sidecar,722.7060000000001,exp1,5,230,1000.0,10,08-05-26-210948,0.05482970870533935
4,client6,client6-785d875985-24l9p,client6,909.006,exp1,5,230,1000.0,10,09-05-26-225009,0.034971638744547784
4,client6,client6-785d875985-24l9p,linkerd-proxy,908.5470000000004,exp1,5,230,1000.0,10,09-05-26-225009,0.0349245348325645
4,client6,client6-785d875985-24l9p,sidecar,906.942,exp1,5,230,1000.0,10,09-05-26-225009,0.03503754318054633
0,client6,client6-785d875985-2qrc8,client6,899.817,exp1,5,230,1000.0,10,08-05-26-210948,0.041197581232693736
0,client6,client6-785d875985-2qrc8,linkerd-proxy,899.2949999999998,exp1,5,230,1000.0,10,08-05-26-210948,0.041143114339078246
0,client6,client6-785d875985-2qrc8,sidecar,897.2429999999999,exp1,5,230,1000.0,10,08-05-26-210948,0.04121845920463621
7,client6,client6-785d875985-7gb7f,client6,950.1870000000008,exp1,5,230,1000.0,10,10-05-26-193034,0.036709037737067185
7,client6,client6-785d875985-7gb7f,linkerd-proxy,949.8869999999996,exp1,5,230,1000.0,10,10-05-26-193034,0.03671289410456213
17,client6,client6-785d875985-7gb7f,sidecar,942.75,exp1,5,230,1000.0,10,10-05-26-193034,0.04997961851249744
5,client7,client7-544486cc98-7zjjf,client7,956.4390000000004,exp1,5,230,1000.0,10,09-05-26-225009,0.040062170412907216
5,client7,client7-544486cc98-7zjjf,linkerd-proxy,956.1089999999996,exp1,5,230,1000.0,10,09-05-26-225009,0.04009021789496123
5,client7,client7-544486cc98-7zjjf,sidecar,954.8369999999996,exp1,5,230,1000.0,10,09-05-26-225009,0.04012138185112532
18,client7,client7-544486cc98-bdr92,client7,920.955,exp1,5,230,1000.0,10,10-05-26-193034,0.032648874798842015
18,client7,client7-544486cc98-bdr92,linkerd-proxy,920.697000000002,exp1,5,230,1000.0,10,10-05-26-193034,0.03267698036731109
18,client7,client7-544486cc98-bdr92,sidecar,919.3259999999992,exp1,5,230,1000.0,10,10-05-26-193034,0.032671868748128136
23,client7,client7-544486cc98-vfcw4,client7,1023.6870000000016,exp1,5,230,1000.0,10,08-05-26-210948,0.06522779561109185
23,client7,client7-544486cc98-vfcw4,linkerd-proxy,1023.3089999999976,exp1,5,230,1000.0,10,08-05-26-210948,0.0652246113526859
23,client7,client7-544486cc98-vfcw4,sidecar,1021.9379999999984,exp1,5,230,1000.0,10,08-05-26-210948,0.06527840240910701
11,client8,client8-5845965f99-nq5x8,client8,966.9419999999992,exp1,5,230,1000.0,10,09-05-26-225009,0.042615522508279435
11,client8,client8-5845965f99-nq5x8,linkerd-proxy,966.4649999999984,exp1,5,230,1000.0,10,09-05-26-225009,0.04259762186558555
2,client8,client8-5845965f99-nq5x8,sidecar,579.7889999999998,exp1,5,230,1000.0,10,09-05-26-225009,0.050242907170612944
16,client8,client8-5845965f99-rfm7q,client8,924.510000000002,exp1,5,230,1000.0,10,08-05-26-210948,0.03985325504835921
16,client8,client8-5845965f99-rfm7q,linkerd-proxy,924.1440000000002,exp1,5,230,1000.0,10,08-05-26-210948,0.039864245230636974
16,client8,client8-5845965f99-rfm7q,sidecar,922.8780000000006,exp1,5,230,1000.0,10,08-05-26-210948,0.05333138198229337
7,client8,client8-5845965f99-rz5td,client8,925.9379999999992,exp1,5,230,1000.0,10,10-05-26-193034,0.039137118250319236
7,client8,client8-5845965f99-rz5td,linkerd-proxy,925.4280000000008,exp1,5,230,1000.0,10,10-05-26-193034,0.03910747693910008
22,client8,client8-5845965f99-rz5td,sidecar,904.9019999999982,exp1,5,230,1000.0,10,10-05-26-193034,0.04798962043711533
7,client9,client9-d68fb99b4-2trhh,client9,824.5349999999999,exp1,5,230,1000.0,10,10-05-26-193034,0.03709852007278219
7,client9,client9-d68fb99b4-2trhh,linkerd-proxy,822.4409999999998,exp1,5,230,1000.0,10,10-05-26-193034,0.03713804278751778
7,client9,client9-d68fb99b4-2trhh,sidecar,729.3869999999997,exp1,5,230,1000.0,10,10-05-26-193034,0.04454053155698709
3,client9,client9-d68fb99b4-759gp,client9,854.058,exp1,5,230,1000.0,10,08-05-26-210948,0.04677134941188174
3,client9,client9-d68fb99b4-759gp,linkerd-proxy,852.8909999999996,exp1,5,230,1000.0,10,08-05-26-210948,0.04701459501182753
3,client9,client9-d68fb99b4-759gp,sidecar,734.6310000000003,exp1,5,230,1000.0,10,08-05-26-210948,0.04534759564291441
18,client9,client9-d68fb99b4-tp6w5,client9,823.4609999999993,exp1,5,230,1000.0,10,09-05-26-225009,0.0388422519794307
18,client9,client9-d68fb99b4-tp6w5,linkerd-proxy,822.4620000000014,exp1,5,230,1000.0,10,09-05-26-225009,0.0390641427076146
1,client9,client9-d68fb99b4-tp6w5,sidecar,718.7549999999999,exp1,5,230,1000.0,10,09-05-26-225009,0.05033590454461173
18,client9,maurits-dijk-01decb0eclient91-77grk,hfl-train,856.5869999999977,exp1,5,230,1000.0,10,09-05-26-225009,0.03814780778930987
18,client9,maurits-dijk-01decb0eclient91-77grk,hfl-train-model,816.6029999999992,exp1,5,230,1000.0,10,09-05-26-225009,0.03929601825203333
19,client9,maurits-dijk-01decb0eclient91-77grk,sidecar,477.3090000000011,exp1,5,230,1000.0,10,09-05-26-225009,0.04198105153974355
7,client9,maurits-dijk-f7ee15a6client91-vg8lc,hfl-train,852.6030000000001,exp1,5,230,1000.0,10,10-05-26-193034,0.035085058155400306
7,client9,maurits-dijk-f7ee15a6client91-vg8lc,hfl-train-model,816.4949999999999,exp1,5,230,1000.0,10,10-05-26-193034,0.03729577375956375
19,client9,maurits-dijk-f7ee15a6client91-vg8lc,sidecar,474.6329999999998,exp1,5,230,1000.0,10,10-05-26-193034,0.041725615370529434
3,client9,maurits-dijk-f9bdae8bclient91-8xfzw,hfl-train,883.0290000000005,exp1,5,230,1000.0,10,08-05-26-210948,0.0449344873188674
3,client9,maurits-dijk-f9bdae8bclient91-8xfzw,hfl-train-model,847.0619999999999,exp1,5,230,1000.0,10,08-05-26-210948,0.0473058232705128
1,client9,maurits-dijk-f9bdae8bclient91-8xfzw,sidecar,745.077,exp1,5,230,1000.0,10,08-05-26-210948,0.04077790091809702
7,orchestrator,orchestrator-555f7b7c9d-8lxgd,linkerd-proxy,420.6839999999997,exp1,5,230,1000.0,10,10-05-26-193034,0.029734077109248663
19,orchestrator,orchestrator-555f7b7c9d-8lxgd,orchestrator,353.6850000000004,exp1,5,230,1000.0,10,10-05-26-193034,0.0668111685899096
19,orchestrator,orchestrator-555f7b7c9d-8lxgd,sidecar,405.91799999999967,exp1,5,230,1000.0,10,10-05-26-193034,0.050146547838850336
0,orchestrator,orchestrator-555f7b7c9d-hzdw9,linkerd-proxy,417.96,exp1,5,230,1000.0,10,08-05-26-210948,0.030833919025252204
22,orchestrator,orchestrator-555f7b7c9d-hzdw9,orchestrator,293.0430000000006,exp1,5,230,1000.0,10,08-05-26-210948,0.07812228241281294
1,orchestrator,orchestrator-555f7b7c9d-hzdw9,sidecar,259.47,exp1,5,230,1000.0,10,08-05-26-210948,0.04216326404603718
9,orchestrator,orchestrator-555f7b7c9d-vp7bn,linkerd-proxy,419.94000000000005,exp1,5,230,1000.0,10,09-05-26-225009,0.03029196416707272
11,orchestrator,orchestrator-555f7b7c9d-vp7bn,orchestrator,161.28300000000036,exp1,5,230,1000.0,10,09-05-26-225009,0.043465823328104725
12,orchestrator,orchestrator-555f7b7c9d-vp7bn,sidecar,389.1479999999997,exp1,5,230,1000.0,10,09-05-26-225009,0.03895391689520347
9,orchestrator,policy-enforcer-cb8dccbd8-9h6tn,linkerd-proxy,420.0060000000003,exp1,5,230,1000.0,10,09-05-26-225009,0.030351243960179713
18,orchestrator,policy-enforcer-cb8dccbd8-9h6tn,policy-enforcer,141.15299999999934,exp1,5,230,1000.0,10,09-05-26-225009,0.08871076955534306
9,orchestrator,policy-enforcer-cb8dccbd8-9h6tn,sidecar,418.94699999999966,exp1,5,230,1000.0,10,09-05-26-225009,0.05203655830999421
0,orchestrator,policy-enforcer-cb8dccbd8-ks275,linkerd-proxy,417.9810000000001,exp1,5,230,1000.0,10,08-05-26-210948,0.030721005542578922
20,orchestrator,policy-enforcer-cb8dccbd8-ks275,policy-enforcer,157.1189999999997,exp1,5,230,1000.0,10,08-05-26-210948,0.07931512970862786
22,orchestrator,policy-enforcer-cb8dccbd8-ks275,sidecar,391.22400000000016,exp1,5,230,1000.0,10,08-05-26-210948,0.039731615647176394
7,orchestrator,policy-enforcer-cb8dccbd8-ng7zp,linkerd-proxy,420.6420000000003,exp1,5,230,1000.0,10,10-05-26-193034,0.02971446771351713
13,orchestrator,policy-enforcer-cb8dccbd8-ng7zp,policy-enforcer,262.962,exp1,5,230,1000.0,10,10-05-26-193034,0.027028656293636016
17,orchestrator,policy-enforcer-cb8dccbd8-ng7zp,sidecar,408.9389999999994,exp1,5,230,1000.0,10,10-05-26-193034,0.04400209327445809
0,server,maurits-dijk-01decb0eserver1-c4psb,hfl-train,567.0540000000001,exp1,5,230,1000.0,10,09-05-26-225009,0.026887817455189228
4,server,maurits-dijk-01decb0eserver1-c4psb,hfl-train-model,706.755000000001,exp1,5,230,1000.0,10,09-05-26-225009,0.02341766130553699
16,server,maurits-dijk-01decb0eserver1-c4psb,sidecar,503.0249999999997,exp1,5,230,1000.0,10,09-05-26-225009,0.03517148835555653
14,server,maurits-dijk-f7ee15a6server1-slhgd,hfl-train,631.902,exp1,5,230,1000.0,10,10-05-26-193034,0.03754498998020131
14,server,maurits-dijk-f7ee15a6server1-slhgd,hfl-train-model,980.9610000000011,exp1,5,230,1000.0,10,10-05-26-193034,0.030281164581826087
14,server,maurits-dijk-f7ee15a6server1-slhgd,sidecar,544.0950000000003,exp1,5,230,1000.0,10,10-05-26-193034,0.06171639411642488
2,server,maurits-dijk-f9bdae8bserver1-d84vt,hfl-train,598.7280000000001,exp1,5,230,1000.0,10,08-05-26-210948,0.040488688836650244
21,server,maurits-dijk-f9bdae8bserver1-d84vt,hfl-train-model,916.9770000000026,exp1,5,230,1000.0,10,08-05-26-210948,0.029462096789660802
1,server,maurits-dijk-f9bdae8bserver1-d84vt,sidecar,281.256,exp1,5,230,1000.0,10,08-05-26-210948,0.06713881398269303
14,server,server-656f98b57f-69nws,linkerd-proxy,635.2680000000009,exp1,5,230,1000.0,10,10-05-26-193034,0.036884526121073374
14,server,server-656f98b57f-69nws,server,650.0970000000007,exp1,5,230,1000.0,10,10-05-26-193034,0.035648809227108
15,server,server-656f98b57f-69nws,sidecar,349.7340000000004,exp1,5,230,1000.0,10,10-05-26-193034,0.04529038717728334
2,server,server-656f98b57f-cw5v7,linkerd-proxy,603.2669999999998,exp1,5,230,1000.0,10,08-05-26-210948,0.04039624777263526
2,server,server-656f98b57f-cw5v7,server,612.354,exp1,5,230,1000.0,10,08-05-26-210948,0.03708041512729246
2,server,server-656f98b57f-cw5v7,sidecar,575.4479999999999,exp1,5,230,1000.0,10,08-05-26-210948,0.060634384677857533
3,server,server-656f98b57f-khmgg,linkerd-proxy,571.5659999999998,exp1,5,230,1000.0,10,09-05-26-225009,0.026549878785031983
3,server,server-656f98b57f-khmgg,server,587.9880000000003,exp1,5,230,1000.0,10,09-05-26-225009,0.02595275531673963
6,server,server-656f98b57f-khmgg,sidecar,537.3089999999997,exp1,5,230,1000.0,10,09-05-26-225009,0.04014483703552882
16,api-gateway,api-gateway-6bf76d45b7-7cff8,api-gateway,453.6450000000005,exp1,5,260,1000.0,10,10-05-26-204321,0.02919859696236332
16,api-gateway,api-gateway-6bf76d45b7-7cff8,linkerd-proxy,453.91799999999967,exp1,5,260,1000.0,10,10-05-26-204321,0.034135549674254445
1,api-gateway,api-gateway-6bf76d45b7-7cff8,sidecar,237.84000000000003,exp1,5,260,1000.0,10,10-05-26-204321,0.05802731323030355
20,api-gateway,api-gateway-6bf76d45b7-lxgtv,api-gateway,440.7390000000005,exp1,5,260,1000.0,10,08-05-26-222235,0.028754429041926072
18,api-gateway,api-gateway-6bf76d45b7-lxgtv,linkerd-proxy,437.451,exp1,5,260,1000.0,10,08-05-26-222235,0.030571951235136702
18,api-gateway,api-gateway-6bf76d45b7-lxgtv,sidecar,417.0479999999998,exp1,5,260,1000.0,10,08-05-26-222235,0.06491476925570241
4,api-gateway,api-gateway-6bf76d45b7-qhssl,api-gateway,454.566,exp1,5,260,1000.0,10,10-05-26-000257,0.035212701791775464
4,api-gateway,api-gateway-6bf76d45b7-qhssl,linkerd-proxy,449.21400000000017,exp1,5,260,1000.0,10,10-05-26-000257,0.03532355711974458
7,api-gateway,api-gateway-6bf76d45b7-qhssl,sidecar,401.8620000000001,exp1,5,260,1000.0,10,10-05-26-000257,0.048583638798893575
18,client1,client1-7b9db886dd-2plqw,client1,830.7600000000002,exp1,5,260,1000.0,10,10-05-26-204321,0.043355218366052994
18,client1,client1-7b9db886dd-2plqw,linkerd-proxy,831.6060000000016,exp1,5,260,1000.0,10,10-05-26-204321,0.0437270306690761
18,client1,client1-7b9db886dd-2plqw,sidecar,800.0910000000022,exp1,5,260,1000.0,10,10-05-26-204321,0.052882289633536445
0,client1,client1-7b9db886dd-bdxrx,client1,808.2,exp1,5,260,1000.0,10,08-05-26-222235,0.03477816780090648
